OBJ_Critical= 0.37                                                                
fOBJ  LF0 r0  fINP  VP  PAR1  KP1 PAR2  PAR3  Qmax  Kba Kdes  rE  pEP fpEM  fD  gD  Vg  alpha KD  Yg  Ygsl  Q10 gamma beta  WPA2D tau wdorm VNup_MB KsNH4_MB  KsNO3_MB  Vnit  Vdenit  PAR4
0.321 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010906  0.00806363  0.26969973  0.89202982  0.18703149  0.01941279  0.01260386  0.00010006  0.4317432 0.00879604  1.71708347  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.321 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010711  0.01108715  0.20784924  0.8903164 0.11451782  0.02045721  0.01031935  0.0001023 0.40156482  0.00880738  1.81593864  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.321 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.0001119 0.0103888 0.17445581  0.87018321  0.1230813 0.02055218  0.0103396 0.00010062  0.40379504  0.00885064  1.79550896  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.321 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010725  0.00926534  0.15388344  0.89423627  0.11238656  0.02070289  0.01008447  0.00010392  0.43694701  0.00855653  1.72141658  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.321 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010711  0.01108715  0.20784924  0.8903164 0.11451782  0.02045721  0.01031935  0.0001023 0.40156482  0.00880738  1.81593864  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.321 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010692  0.00910157  0.63388243  0.89081984  0.28958488  0.02162727  0.01021732  0.00010006  0.41689029  0.00929012  1.79706359  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.321 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00011417  0.00910157  1.40483056  0.89081984  0.26411675  0.02162727  0.01029855  0.00010006  0.41719984  0.00957076  1.73539458  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.321 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00011417  0.00910157  1.40483056  0.89081984  0.26411675  0.02162727  0.01029855  0.00010006  0.41719984  0.00957076  1.73539458  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.321 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00011134  0.01305845  0.53752023  0.89792423  0.70117758  0.01674452  0.01137074  0.00010021  0.32750232  0.0098976 1.70100959  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.321 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00011235  0.01306289  0.52776146  0.89876485  0.70580295  0.01668492  0.01136812  0.00010017  0.32537203  0.00993815  1.70092717  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.321 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00011229  0.01290286  0.53800433  0.89859612  0.83916315  0.01660409  0.01161561  0.00010014  0.32795667  0.00995777  1.70069969  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.321 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010886  0.01300381  0.5527994 0.89869082  0.70094419  0.0169337 0.01108498  0.00010025  0.32721318  0.00987834  1.70120713  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.321 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00011265  0.0130199 0.53181804  0.89850276  0.83635012  0.01653515  0.0117064 0.00010013  0.32750364  0.0099606 1.70047489  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.321 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00011261  0.01295777  0.53192438  0.89850037  0.82835903  0.01655416  0.01155532  0.00010014  0.32637803  0.00995899  1.70067868  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.321 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00011331  0.01316311  0.5340291 0.89842704  0.90679804  0.01650257  0.01161565  0.00010011  0.32553957  0.00998864  1.70053384  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.321 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00011431  0.01313 0.51270326  0.89895876  0.78540435  0.01641173  0.01160769  0.00010011  0.32398288  0.00997468  1.70061826  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.321 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00011249  0.01255436  0.54342186  0.89880556  0.82722741  0.0167442 0.011354  0.00010015  0.32615204  0.00993625  1.70094933  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.321 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00011229  0.01264869  0.53800433  0.89833101  0.83916315  0.01654683  0.01161561  0.00010015  0.32795667  0.00993845  1.70069969  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.321 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00011251  0.01335296  0.54393643  0.89835697  0.87911609  0.01654824  0.01141636  0.00010016  0.32479657  0.00997003  1.70092258  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.321 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00011339  0.01301467  0.53891203  0.89799323  0.95157954  0.01647406  0.01159104  0.00010013  0.32446326  0.00997526  1.70063742  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.321 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00011222  0.01313267  0.53128105  0.89858697  0.88227883  0.01647679  0.01161052  0.00010011  0.3255186 0.0099743 1.70052507  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.321 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00011292  0.01293683  0.54504664  0.89769221  0.92257003  0.01649334  0.01160389  0.00010015  0.32482982  0.00997718  1.70063207  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.321 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010986  0.01290831  0.53457955  0.89905097  0.4990959 0.01728091  0.01073456  0.00010029  0.32795807  0.00981598  1.7016993 0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.321 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00011126  0.01314757  0.55159922  0.89789986  0.65244667  0.01693954  0.01129531  0.00010027  0.32953227  0.0098936 1.70112459  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.321 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00011026  0.01307727  0.54925676  0.89889037  0.56176482  0.01732023  0.01058841  0.00010032  0.3264228 0.00981494  1.70199386  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.321 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00011161  0.01304336  0.54590817  0.89832859  0.72649508  0.01687897  0.01135367  0.00010021  0.32919969  0.00991173  1.70101252  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.321 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00011114  0.01319811  0.5477241 0.89785961  0.66382206  0.01690293  0.01120168  0.00010026  0.32753959  0.00989296  1.70115137  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.321 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00011183  0.01293368  0.54083696  0.89882288  0.66646504  0.01693426  0.01108527  0.00010023  0.3266349 0.00988346  1.70137684  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.321 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.0001105 0.01302773  0.54596802  0.89877439  0.68836414  0.01700957  0.01099621  0.00010025  0.32700244  0.00987605  1.70143147  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.321 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010977  0.0133068 0.54568525  0.89909127  0.64575537  0.01705583  0.01085495  0.00010026  0.32601728  0.00987131  1.70154572  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.321 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010895  0.0129693 0.55573796  0.89883994  0.61758623  0.01719873  0.01079862  0.00010029  0.32825267  0.00983586  1.70169003  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.321 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00011001  0.01296315  0.54905141  0.89892606  0.62348394  0.01706479  0.01092039  0.00010027  0.32776919  0.00985379  1.7015925 0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.321 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00011134  0.01305845  0.53752023  0.89792423  0.70117758  0.01674452  0.01137074  0.00010021  0.32750232  0.0098976 1.70100959  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.321 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.0001113 0.01311588  0.5456107 0.89823616  0.74592829  0.01676132  0.01139962  0.00010021  0.32797535  0.00992117  1.7009626 0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.321 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00011187  0.01323486  0.54378904  0.89796061  0.72299145  0.01674114  0.01145173  0.00010022  0.32795579  0.00993759  1.70085976  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.321 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00011232  0.01293672  0.52930522  0.89902181  0.76754278  0.01669938  0.01134501  0.00010016  0.32697411  0.00991035  1.70099403  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.321 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00011235  0.01306289  0.52776146  0.89876485  0.70580295  0.01668492  0.01136812  0.00010017  0.32537203  0.00993815  1.70092717  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.321 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010854  0.01271538  0.56864834  0.8989523 0.51876182  0.01754792  0.01042278  0.00010037  0.32907135  0.00977038  1.7022582 0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.321 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00011192  0.0130368 0.54257468  0.89832782  0.80374184  0.01667868  0.01145688  0.00010018  0.32706017  0.00994292  1.70082954  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.321 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00011226  0.01281356  0.54178245  0.89858976  0.8086214 0.01671644  0.0114192 0.00010016  0.32679543  0.00994117  1.70087916  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.321 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00011157  0.01307096  0.53966791  0.8985022 0.78217202  0.01675485  0.01134546  0.00010019  0.3261404 0.00995319  1.70092 0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.321 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00011427  0.01286571  0.54871219  0.89766788  0.96488815  0.0166577 0.01139207  0.00010017  0.32541777  0.00993687  1.70103712  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.321 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010886  0.01300381  0.5527994 0.89869082  0.70094419  0.0169337 0.01108498  0.00010025  0.32721318  0.00987834  1.70120713  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.321 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00011265  0.0130199 0.53181804  0.89850276  0.83635012  0.01653515  0.0117064 0.00010013  0.32750364  0.0099606 1.70047489  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.321 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00011228  0.01316454  0.54167075  0.89835348  0.83292053  0.0166179 0.01143358  0.00010017  0.32587676  0.00995565  1.70088712  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.321 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00011331  0.01316311  0.5340291 0.89842704  0.90679804  0.01650257  0.01161565  0.00010011  0.32553957  0.00998864  1.70053384  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.321 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00011339  0.01301467  0.53891203  0.89799323  0.95157954  0.01647406  0.01159104  0.00010013  0.32446326  0.00997526  1.70063742  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.321 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010986  0.01290831  0.53457955  0.89905097  0.4990959 0.01728091  0.01073456  0.00010029  0.32795807  0.00981598  1.7016993 0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.321 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00011126  0.01314757  0.55159922  0.89789986  0.65244667  0.01693954  0.01129531  0.00010027  0.32953227  0.0098936 1.70112459  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.321 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010917  0.01300544  0.54753536  0.89911209  0.26154705  0.01790117  0.01002013  0.00010043  0.32915561  0.00969881  1.70267953  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.321 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00011114  0.01319811  0.5477241 0.89785961  0.66382206  0.01690293  0.01120168  0.00010026  0.32753959  0.00989296  1.70115137  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.321 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010872  0.01316942  0.57797029  0.89812827  0.13679466  0.01761425  0.01029439  0.00010054  0.33398139  0.00977458  1.70271436  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.321 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010977  0.0133068 0.54568525  0.89909127  0.64575537  0.01705583  0.01085495  0.00010026  0.32601728  0.00987131  1.70154572  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.321 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00011265  0.0130199 0.53181804  0.89850276  0.83635012  0.01653515  0.0117064 0.00010013  0.32750364  0.0099606 1.70047489  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.321 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00011339  0.01301467  0.53891203  0.89799323  0.95157954  0.01647406  0.01159104  0.00010013  0.32446326  0.00997526  1.70063742  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.321 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00011114  0.01319811  0.5477241 0.89785961  0.66382206  0.01690293  0.01120168  0.00010026  0.32753959  0.00989296  1.70115137  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.321 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00011114  0.01319811  0.5477241 0.89785961  0.66382206  0.01690293  0.01120168  0.00010026  0.32753959  0.00989296  1.70115137  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.321 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00011114  0.01319811  0.5477241 0.89785961  0.66382206  0.01690293  0.01120168  0.00010026  0.32753959  0.00989296  1.70115137  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.321 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010941  0.00946997  0.20412147  0.88659699  0.13478708  0.02103039  0.01105157  0.0001012 0.41547793  0.00921649  1.7729062 0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.321 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010796  0.00979464  0.36404017  0.89264972  0.12966901  0.02153016  0.01088239  0.00010177  0.42975287  0.00874195  1.78139009  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.321 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00011183  0.00862682  0.55611216  0.87858097  0.11914329  0.01957158  0.01084228  0.00010053  0.41045994  0.00880291  1.72012497  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.321 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00011149  0.01358732  0.67735161  0.8942274 0.17043584  0.01837674  0.01027333  0.00010006  0.35274401  0.00991483  1.70023184  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.321 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00011289  0.01314887  0.63038304  0.89269157  0.19909941  0.01856302  0.01031767  0.00010006  0.35484052  0.01000416  1.71481632  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.321 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00011149  0.01358732  0.67735161  0.8942274 0.17043584  0.01837674  0.01027333  0.00010006  0.35274401  0.00991483  1.70023184  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.321 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010726  0.01028996  0.84468248  0.87117915  0.24999707  0.02232572  0.01000256  0.00010441  0.39945441  0.00989346  1.71322255  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.321 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010726  0.01028996  0.84153601  0.87117915  0.30121471  0.02232572  0.01000256  0.00010509  0.39945441  0.00988713  1.71322255  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.321 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010726  0.01015414  0.74705604  0.8750622 0.30176812  0.02225523  0.0100731 0.00010551  0.39947476  0.00984739  1.70604523  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.321 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010726  0.01028996  0.77062054  0.87117915  0.22808887  0.02232572  0.01000256  0.00010459  0.39945441  0.00984675  1.71322255  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.321 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010726  0.01028996  0.84468248  0.87117915  0.24999707  0.02232572  0.01000256  0.00010441  0.39945441  0.00989346  1.71322255  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.321 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010726  0.01019351  0.74705604  0.86982724  0.30176812  0.0224219 0.0100731 0.00010584  0.39947476  0.00987435  1.70604523  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.321 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010726  0.01028996  0.84153601  0.87117915  0.30121471  0.02232572  0.01000256  0.00010509  0.39945441  0.00988713  1.71322255  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.321 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010726  0.0101581 0.62600028  0.86363778  0.37008837  0.02229178  0.01002933  0.00010442  0.4032105 0.00988394  1.70403932  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.321 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010726  0.01028996  0.83904352  0.87117915  0.21083402  0.02232572  0.01000256  0.00010493  0.39945441  0.00993434  1.71322255  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.321 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010726  0.01028996  0.8354421 0.87117915  0.14685317  0.02232572  0.01000256  0.0001055 0.39945441  0.00988629  1.71322255  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.321 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010726  0.01015414  0.82312109  0.8750622 0.30274185  0.02225523  0.01008701  0.00010551  0.39733907  0.00984739  1.70604523  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.321 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010726  0.01015414  0.74705604  0.8750622 0.30176812  0.02225523  0.0100731 0.00010551  0.39947476  0.00984739  1.70604523  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.321 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010726  0.01019941  0.99048413  0.87376785  0.22085171  0.02227873  0.01008117  0.00010309  0.40264377  0.00993849  1.70460167  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.321 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010726  0.01028996  0.77062054  0.87117915  0.22808887  0.02232572  0.01000256  0.00010459  0.39945441  0.00984675  1.71322255  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.321 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010726  0.01015414  0.81118767  0.8750622 0.31294926  0.02225523  0.0100411 0.00010551  0.39977914  0.00984739  1.70604523  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.321 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010726  0.01028996  0.7860904 0.87117915  0.20846891  0.02232572  0.01000256  0.00010536  0.39945441  0.00980821  1.71322255  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.321 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010726  0.01028996  0.89289129  0.87117915  0.20835068  0.02232572  0.01013929  0.00010459  0.40337228  0.00984675  1.70240867  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.321 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010726  0.00992956  0.73277483  0.87130477  0.23877664  0.02253927  0.01005261  0.0001059 0.4043323 0.00982759  1.70463536  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.321 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010726  0.01028996  0.88477181  0.87117915  0.27969278  0.02232572  0.01007522  0.00010459  0.40106977  0.00984675  1.71322255  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.321 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010726  0.01015414  0.67078147  0.8750622 0.18065178  0.02225523  0.01003171  0.00010551  0.40244407  0.00984739  1.70604523  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.321 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010726  0.01019351  0.74705604  0.86982724  0.30176812  0.0224219 0.0100731 0.00010584  0.39947476  0.00987435  1.70604523  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.321 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010726  0.0102589 0.81553811  0.872932  0.25671116  0.02225097  0.01003418  0.00010463  0.40121764  0.00990023  1.71108528  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
